time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8000000000000012,0.317133838835,-0.10682983564,13.6110755645,0.0114616301472,6.20841547465,0.0,0.617465474291,-0.102497870806,3.90623687821,-0.0031701404254,-0.105604489304,0.0,444.6351262391613,443.99866411594013,444.6600188358816,442.05514524233564
1.8600000000000012,0.355606332784,-0.112765708073,13.8465691699,0.0115737031289,6.2018315431,0.0,0.665534447804,-0.0953685674713,3.94335614073,0.0104081437982,-0.119615072334,0.0,433.26373577538374,432.07294869394144,431.12165237812826,432.2674687942786
1.9200000000000013,0.39728674578,-0.11824134721,14.08666977,0.0121234881944,6.19484507692,0.0,0.724512343769,-0.0870968709673,4.05950239274,0.00654880918271,-0.110753191079,0.0,457.1590632031806,457.8529278383409,457.68544210117847,457.37803329640207
1.9800000000000013,0.442432186227,-0.1232396833,14.3312882268,0.0120893948577,6.18790927176,0.0,0.780943170125,-0.0794940309053,4.09423776423,-0.0212368377081,-0.127653340268,0.0,433.9697085749153,432.5361277452088,433.7359022214715,431.3958605230515
2.0400000000000014,0.491317484466,-0.127761140089,14.5802741686,0.0108375768748,6.18099631246,0.0,0.849266782758,-0.0713573443089,4.20478524524,-0.0201275453577,-0.0977914121036,0.0,456.3608590544602,458.72640103049974,456.9912280391122,457.07967220108367
2.1000000000000014,0.544551676353,-0.131808811062,14.836952819,0.00986534566102,6.17504683593,0.0,0.925781800183,-0.0636888780011,4.35051893788,-0.00932863559616,-0.102039132146,0.0,469.47560892316403,469.1379843495161,468.27774157516166,469.11718528175714
2.1600000000000015,0.602120316585,-0.135449329317,15.0988332237,0.00983786249809,6.1684266124,0.0,0.99372252708,-0.0576865017296,4.37861749721,0.0130941249879,-0.137233005739,0.0,435.2041242003569,432.2359946048718,432.7569374584538,434.6404756351392
2.2200000000000015,0.665130713194,-0.138620225123,15.3729722489,0.0108908403598,6.16017218141,0.0,1.10761414044,-0.0478938064013,4.75763534087,0.0252324525011,-0.138263621591,0.0,536.0960202870378,536.0119982820116,535.7328528081696,536.5574817888681
2.2800000000000016,0.733442317802,-0.14132750976,15.6556782603,0.0126918060183,6.15237607756,0.0,1.17006381506,-0.0422230230637,4.66615443438,0.0381840004106,-0.117045140174,0.0,396.26392089164415,398.19195336151375,397.08716643644766,398.2740930605225
2.3400000000000016,0.806042083676,-0.143623588496,15.9361141613,0.0149705670225,6.14519531226,0.0,1.25053706593,-0.0341114038129,4.68149911638,0.0375669782038,-0.125544431383,0.0,433.65643160249266,432.9284433142509,433.1336032320479,433.0824346875542
