time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,episode,total_reward
1.740000000000001,-1.91064826231,0.00151476290897,0.0,0.11039047605,2.68447563027,0.0,-2.01282178426,0.0582208246786,-13.8382760188,-0.1082385418,28.8327799608,0.0,-0.208042419898,899.971763461,899.626708884,895.760072143,22,-83.0600451222
1.740000000000001,-1.82009805661,-0.0105301917996,0.0,6.14034577783,2.59496804001,0.0,-1.89643966299,-0.118387351973,-13.7596796584,-0.179968682552,28.8554769506,0.0,-0.630713832802,900.585795337,899.842669518,899.755512098,23,-82.8545234167
1.740000000000001,-1.86324033396,-0.00141248413045,0.0,6.22353556817,2.60219188137,0.0,-1.9292622632,-0.0368572085594,-13.775107178,-0.154344503695,28.848753078,0.0,0.709539865695,900.436405938,900.240806713,899.96729645,24,-82.8713539906
1.740000000000001,-1.93021465528,-0.00375049323243,0.0,6.20350361913,2.69644313629,0.0,-2.03302622994,-0.0487922827404,-13.8599239443,-0.154813123225,28.849371657,0.0,-0.921141939175,900.588583625,900.030013204,899.594080758,25,-83.0839523997
1.740000000000001,-1.89066411343,-0.0100935973902,0.0,6.12286018704,2.66109568648,0.0,-1.98654895725,-0.121671546882,-13.8272579329,-0.225898754093,28.8298729115,0.0,-0.106828531131,899.748020172,899.746201529,899.424651418,26,-83.0242172955
1.740000000000001,-1.91112055793,0.0015428752852,0.0,6.28194087832,2.66232747893,0.0,-1.99544612171,0.00539471843889,-13.8308097147,-0.154309052629,28.8497588204,0.0,-0.0417328208414,900.466825286,899.743583247,898.194004143,27,-82.997265525
1.740000000000001,-1.9183706312,-0.0198821751152,0.0,6.06814787159,2.66756510286,0.0,-2.00758519281,-0.180145869143,-13.8433846359,-0.296891985074,28.8432104708,0.0,-0.0706327954343,900.293105723,899.817374969,899.349770456,28,-83.1308095738
1.740000000000001,-1.94554083368,0.00182985248358,0.0,0.0354816408532,2.67003898016,0.0,-2.02326766878,0.0230559465331,-13.849499579,-0.0376841065138,28.8442745239,0.0,-0.195867210779,900.254070618,900.070340339,898.841505045,29,-83.0621179419
1.740000000000001,-1.88213692451,-0.00675217843036,0.0,6.13365065172,2.65659101339,0.0,-1.98104788669,-0.103584812869,-13.817992539,-0.29685304647,28.8329811146,0.0,0.233418795408,899.936987114,900.466091586,900.126925747,30,-83.0064565053
1.740000000000001,-1.92560366585,-0.0018272075905,0.0,6.26388624644,2.63044888703,0.0,-1.98539464169,-0.0200780733218,-13.8171497322,0.0909914783169,28.8549580608,0.0,0.357650771106,900.537011605,899.657636421,900.489158868,31,-82.986085041
1.740000000000001,-1.89802599955,-0.00105746718197,0.0,0.286370352028,2.67196105269,0.0,-2.00170427107,0.107118296968,-13.8151652971,0.353217535078,28.8436173038,0.0,-0.304727034418,900.064362176,899.620365139,899.699986456,32,-83.1886618859
1.740000000000001,-1.84972311565,-0.00449128385103,0.0,6.25157280013,2.64968052129,0.0,-1.95274076119,-0.029139136463,-13.8045050822,0.0345422501481,28.8340794457,0.0,0.551740862415,899.932493839,899.559307934,899.665421126,33,-82.9060968226
1.740000000000001,-1.90009171402,-0.0300740318299,0.0,6.01966063015,2.6170759156,0.0,-1.96330210138,-0.26766167264,-13.825280062,-0.174690560744,28.8288566342,0.0,-0.274121063427,899.615826998,900.261716325,900.473145882,34,-83.1374338956
1.740000000000001,-1.89138174734,0.00201190943889,0.0,0.108375647641,2.65065265902,0.0,-1.978808794,0.0584618050101,-13.8130033438,-0.00226995242456,28.8434994752,0.0,-0.407686817806,900.007617244,900.386885129,899.17392575,35,-83.0021830618
1.740000000000001,-1.90575792401,0.000560019214696,0.0,0.0172686044702,2.66236453263,0.0,-1.99506061609,0.0105722493661,-13.8313778275,0.0150465108789,28.8415892017,0.0,0.392135469375,900.09695098,900.467375068,899.875832003,36,-83.0023101281
1.740000000000001,-1.94641253331,0.00161347035885,0.0,0.067554225847,2.70647258913,0.0,-2.05016648085,0.0353336231354,-13.8711210568,0.0556717907837,28.835049175,0.0,-0.41380667105,899.98616484,900.322169674,899.280402347,37,-83.1145042152
1.740000000000001,-1.88154593342,-0.00330994378033,0.0,6.25770421586,2.63431798916,0.0,-1.96169630939,-0.0227024617419,-13.8032799624,0.0265203083588,28.8486236954,0.0,-0.0284182136292,900.360282828,899.874855247,899.752485474,38,-82.9321753854
1.740000000000001,-1.83429613969,-0.00435206415388,0.0,6.24603957496,2.58387853045,0.0,-1.89705823777,-0.038556806486,-13.7504580756,0.0931119743254,28.8345454065,0.0,-0.124767824443,900.036182038,899.781368275,899.767412315,39,-82.8155594325
1.740000000000001,-1.89663896585,0.000763168011102,0.0,0.140276492662,2.62014828177,0.0,-1.95806755126,0.0736890728407,-13.8059641502,0.194280036447,28.8497866203,0.0,0.0623221025438,900.389089961,900.436847935,899.040560453,40,-82.9582452679
1.740000000000001,-1.83299199367,-0.00281649005199,0.0,6.26838095308,2.65176905044,0.0,-1.94569936204,-0.0127373791639,-13.8006407769,0.0171236297327,28.8370210511,0.0,0.802590081447,900.060409405,899.792278871,900.619341131,41,-82.8834132492
1.740000000000001,-1.97348200481,0.00116748190487,0.0,0.0331443865315,2.64043952745,0.0,-2.02044162642,0.0195076081754,-13.836502867,0.0270072774675,28.8131782748,0.0,-0.523133894562,899.164237305,900.142951319,898.915551398,42,-83.0478705804
1.740000000000001,-1.88326099487,-0.00506856982727,0.0,6.16622052264,2.65900608191,0.0,-1.98330383396,-0.0738001719735,-13.8176193528,-0.282877750969,28.8413762125,0.0,0.171301583777,900.137448736,900.716599197,900.194030537,43,-82.9938664981
1.740000000000001,-1.88883498865,-0.0038438943644,0.0,0.208143288394,2.63140727827,0.0,-1.96564685942,0.0852242097587,-13.7926577959,0.0384787595459,28.8222049228,0.0,-0.564554636678,899.488858199,900.770299474,900.036289581,44,-83.0889023689
1.740000000000001,-1.91457893624,-0.0169664609633,0.0,6.0458044448,2.61082461299,0.0,-1.96826889393,-0.205107116902,-13.8073111928,-0.337537029491,28.8139872583,0.0,0.316164698718,899.358186129,900.003230013,900.056497036,45,-83.0738203078
1.740000000000001,-1.95643660378,-0.0263137558971,0.0,6.02969603329,2.68313986213,0.0,-2.04406454964,-0.229320011811,-13.8807345225,-0.261088759881,28.8505697899,0.0,0.575299503511,900.577855289,900.336938861,900.028065111,46,-83.2616380926
1.740000000000001,-1.8755395273,-0.0317853410746,0.0,6.01973948779,2.61063622762,0.0,-1.94455801067,-0.271173194307,-13.8081139064,-0.174277354307,28.8404243499,0.0,-0.187138642024,900.217660208,899.640281578,900.043755579,47,-83.1015278629
1.740000000000001,-1.84209526188,0.00197943782424,0.0,0.122865308199,2.60338616148,0.0,-1.91403751347,0.0653184240846,-13.7755007177,0.290527295252,28.8419993548,0.0,-0.00019433863067,900.111978698,898.907538028,899.963628088,48,-82.8451944743
1.740000000000001,-1.95627493894,-0.0335280816049,0.0,6.01260613622,2.69648364068,0.0,-2.05225501909,-0.25810951203,-13.8963587061,-0.224745672876,28.839831919,0.0,0.8682626482,900.107041502,899.782421613,900.311146719,49,-83.2999812718
1.740000000000001,-1.87896392516,-0.0202612491716,0.0,6.16927725065,2.64987366902,0.0,-1.97304159157,-0.117112599169,-13.8174278418,0.0387452307114,28.825056232,0.0,0.215442178432,899.726265957,900.175389476,899.962899356,50,-83.0035839875
1.740000000000001,-1.81936974822,0.00195625783392,0.0,0.0319220401357,2.60268963364,0.0,-1.90137197026,0.0265371732975,-13.7634589995,-0.144789474594,28.8374429581,0.0,0.254006058014,900.030224936,899.988749672,899.086848511,51,-82.8071668806
1.740000000000001,-1.94535849149,-0.00426803118887,0.0,6.18792338727,2.66533502337,0.0,-2.02156985246,-0.0658405803541,-13.8481662687,-0.107452214465,28.8303160994,0.0,0.460412778596,899.776406272,899.419753423,899.972533865,52,-83.0650083732
1.740000000000001,-1.82998219712,-0.00033041036392,0.0,0.0262820011838,2.60178934978,0.0,-1.90726033815,0.00741388437769,-13.7639892885,0.211211963032,28.8189069883,0.0,0.83302520586,899.466194959,899.383460403,900.128350593,53,-82.8120266386
1.740000000000001,-1.89802706128,-0.025828711451,0.0,6.04533388115,2.64713314707,0.0,-1.98300620125,-0.221582233414,-13.8338720433,-0.224286249649,28.8249584546,0.0,-0.604211948454,899.563121255,899.688167398,899.970677718,54,-83.1151458642
1.740000000000001,-1.91627374065,0.000236295853101,0.0,0.148977974201,2.65499963337,0.0,-1.998232547,0.0690159249221,-13.8202357794,0.0898314701212,28.8258029232,0.0,0.0371424409011,899.648722766,899.647362613,899.918322112,55,-83.0707147923
1.740000000000001,-1.91591345115,-0.00136689882869,0.0,6.28048167204,2.68241706184,0.0,-2.01519976279,-0.00542995436133,-13.8373044801,0.0356345366535,28.8262075664,0.0,0.478630630385,899.59310257,900.130982631,900.096123793,56,-83.0562906864
1.740000000000001,-1.90068275564,-0.0153435085619,0.0,6.10896900004,2.6679585718,0.0,-1.99992653925,-0.142531621623,-13.8342594876,-0.208391423826,28.8240129504,0.0,0.213128879486,899.563403273,900.613203497,899.952710079,57,-83.0854931698
1.740000000000001,-1.91383372957,0.00340784083071,0.0,0.208980057456,2.69012150548,0.0,-2.02252257077,0.090256700666,-13.8442765009,0.324645235432,28.8291015876,0.0,0.109482540512,899.69126451,900.273981938,900.093775878,58,-83.1381843188
1.740000000000001,-1.87918561346,0.00411572011249,0.0,0.154490307872,2.62109086912,0.0,-1.95313644521,0.0811985001427,-13.7863727101,0.224089046928,28.8369658507,0.0,-0.635181474602,900.066023552,900.062345163,900.240741117,59,-82.9736011634
1.740000000000001,-1.89793419448,-0.006576709263,0.0,6.18862498605,2.66494737579,0.0,-1.99363518235,-0.0715943298535,-13.8294836303,-0.0634915418228,28.8317706074,0.0,0.681294686436,899.65202879,899.955777334,900.12752198,60,-83.0149699302
1.740000000000001,-1.85180506267,-0.00662544368955,0.0,0.274683856248,2.57379975098,0.0,-1.90267394141,0.115994045215,-13.7339645171,0.207754835421,28.8212508966,0.0,-0.199450532202,899.572647237,900.404334679,900.590920705,61,-83.0397256973
1.740000000000001,-1.89985014301,-0.0198285873071,0.0,6.07819411345,2.69166529317,0.0,-2.01506262776,-0.174655320904,-13.8493412119,-0.206816976339,28.8420908536,0.0,0.0971552769047,900.272010128,900.259067838,900.249452853,62,-83.1615974103
1.740000000000001,-1.93650147936,-0.0100645963781,0.0,6.14042222297,2.64520266402,0.0,-2.00143698392,-0.112875110394,-13.8291498864,-0.153375243511,28.8396621635,0.0,0.149852913407,900.119699142,899.515389958,899.641985643,63,-83.0725399483
1.740000000000001,-1.89064343172,-0.00235794098693,0.0,0.246732369482,2.64354549512,0.0,-1.97563010488,0.0965498271715,-13.8010371606,0.218808730852,28.8071547258,0.0,0.038129311325,899.170537166,899.406995198,899.888358938,64,-83.1090626728
1.740000000000001,-1.88402827763,0.000748374284539,0.0,0.0133648521663,2.65738462104,0.0,-1.97950561474,0.0125426030596,-13.8208466509,-0.121687070474,28.8451839669,0.0,0.329135515775,900.138137003,900.298103068,899.05090759,65,-82.9593599456
1.740000000000001,-1.86106615279,0.00157855746901,0.0,0.0844868014249,2.61663509564,0.0,-1.93764258581,0.0458156282817,-13.7858231923,0.1920670927,28.8449786402,0.0,0.329222291787,900.235212434,899.929298076,900.428684787,66,-82.8914841047
1.740000000000001,-1.95004182634,-0.0204113947782,0.0,6.0827891367,2.65755343592,0.0,-2.02097727464,-0.17801771917,-13.8479353799,-0.19376233503,28.8247353256,0.0,0.342348697942,899.595098738,899.812727509,899.698648738,67,-83.1574572704
1.740000000000001,-1.89992238338,0.00402249371939,0.0,0.0880667337335,2.64539777569,0.0,-1.98243876339,0.0510786528271,-13.8179840912,0.0331590555512,28.8366104104,0.0,0.0630209865848,899.823490708,900.501290374,900.229587492,68,-82.9962966566
1.740000000000001,-1.90513747218,0.00276732328913,0.0,0.0609488476689,2.65789224501,0.0,-1.99224443974,0.0381308804044,-13.8275377508,-0.0316823859195,28.8430254371,0.0,0.210776410352,900.159524752,900.54688971,899.533549438,69,-83.0071949894
1.740000000000001,-1.898522681,-0.00182177288703,0.0,6.22124812127,2.69572227715,0.0,-2.014085735,-0.0350638316556,-13.8466940617,-0.135247386499,28.8586833528,0.0,-0.317827689601,900.858698484,900.04353111,899.976053583,70,-83.0451849833
1.740000000000001,-1.79739280877,-0.00713336001333,0.0,6.22904999506,2.60042989643,0.0,-1.88518292004,-0.0472901342895,-13.7554548781,-0.0349825289344,28.8365924881,0.0,-0.0173804724906,899.917613002,899.656041084,899.259172824,71,-82.7816121316
1.740000000000001,-1.89367435731,-0.00276467370756,0.0,6.2812699818,2.64151836514,0.0,-1.97453399902,-0.00424509577133,-13.8101780633,-0.0120196625795,28.8279711905,0.0,0.1101523114,899.682951849,900.180040903,899.498706818,72,-82.9486014234
1.740000000000001,-1.91580923543,-0.0603492727738,0.0,5.89653440519,2.63584590703,0.0,-1.98954764195,-0.454325439016,-13.8833316739,-0.241164487793,28.8501793805,0.0,-0.676770962215,900.460951799,899.916581402,900.200239668,73,-83.4457454568
1.740000000000001,-1.95796299636,0.00379268385881,0.0,0.131681792782,2.70173106513,0.0,-2.05540828052,0.0611359817961,-13.8707209111,0.247094393565,28.825915507,0.0,-0.509301807364,899.727779675,899.389176865,900.27799881,74,-83.1450297427
1.740000000000001,-1.9376660615,-0.01727445454,0.0,6.10419592303,2.67716558188,0.0,-2.02761565125,-0.149489188948,-13.8510148529,-0.182586939479,28.82760607,0.0,0.096110872877,899.903197387,900.474298538,900.459806497,75,-83.1615699036
1.740000000000001,-1.84976162617,0.0029813260572,0.0,0.21022667927,2.62017854841,0.0,-1.93619830119,0.0992943653396,-13.7773342172,0.336743177837,28.8332903197,0.0,0.439108152809,899.795682236,899.761963115,900.873032911,76,-82.9738043886
1.740000000000001,-1.96169495639,-0.0187464241474,0.0,6.09764272386,2.69881090691,0.0,-2.05788614519,-0.159448022508,-13.8735892879,-0.126152260837,28.8389405033,0.0,-0.143046841042,900.003928715,900.224041972,900.78082488,77,-83.2312221171
1.740000000000001,-1.97298329923,-0.00473882776546,0.0,6.25159774299,2.70751436161,0.0,-2.06717383919,-0.0289843367458,-13.882587458,0.0745886547204,28.8367352276,0.0,-0.130007981765,900.040040905,899.573397262,899.892881123,78,-83.1330132039
1.740000000000001,-1.93008466988,-0.00146901853373,0.0,6.23307693903,2.6697530432,0.0,-2.01490974258,-0.0320523753702,-13.8402482883,-0.0482791560484,28.8336313364,0.0,0.241914532903,899.944396253,899.611360741,900.187393765,79,-83.0482494577
1.740000000000001,-1.91471185658,0.0020601026514,0.0,0.0966419449494,2.62832955127,0.0,-1.97883224643,0.0513428028358,-13.8096489196,0.225356049849,28.819847692,0.0,-0.085140961912,899.391004471,899.883497168,900.514718542,80,-82.9828563646
1.740000000000001,-1.97111333293,0.00122145652173,0.0,0.016424985048,2.71542455642,0.0,-2.06947559645,0.00253881231549,-13.8869433323,0.1855086777,28.8352852711,0.0,0.512629797565,899.907822478,899.752236082,900.661649708,81,-83.1381594932
1.740000000000001,-1.84480835987,-0.00353983745679,0.0,6.23525460423,2.65647656632,0.0,-1.95561167549,-0.0328208258218,-13.7983099375,-0.0590424231593,28.8584978005,0.0,-0.503312563126,900.712179933,899.63460092,899.934732487,82,-82.9325534905
1.740000000000001,-1.88682058667,-0.00129979199435,0.0,6.24226846954,2.63680678781,0.0,-1.96797288481,-0.0262036638506,-13.7980509352,-0.0672803812139,28.8125948896,0.0,0.597737983884,899.235578986,899.597046309,899.791434142,83,-82.9503798408
1.740000000000001,-1.91053203658,-0.00472142769487,0.0,6.18833723808,2.65720531379,0.0,-1.99560730339,-0.065502505167,-13.8275377349,-0.133526644644,28.8488617693,0.0,-0.215552351548,900.405573379,899.515347822,900.18686494,84,-83.0126158078
1.740000000000001,-1.87972169832,0.00237571966716,0.0,0.062791566731,2.63856530448,0.0,-1.96399461711,0.0377536596761,-13.8067123663,0.048210493873,28.8454516915,0.0,0.0485162226413,900.274971147,900.32214397,900.537670806,85,-82.9482077414
1.740000000000001,-1.87217511845,-0.00322610829145,0.0,6.23763108681,2.63235388018,0.0,-1.95768728403,-0.0413748031635,-13.7935967351,0.0889646331409,28.8237512282,0.0,0.0679705108002,899.579372309,899.876783877,900.725999342,86,-82.9404441178
1.740000000000001,-1.90431665165,-0.00959872272918,0.0,6.21466992032,2.64701156198,0.0,-1.98538308469,-0.0608923752359,-13.8224419423,0.00120929250728,28.8373256496,0.0,0.35920856988,900.175375191,899.748019117,899.697025512,87,-82.9838837064
1.740000000000001,-1.89260140112,-0.000186649540912,0.0,6.22668735598,2.6473391389,0.0,-1.97899897142,-0.0305004506415,-13.8130975715,-0.161151166834,28.8207384813,0.0,-0.0219559974352,899.507540617,899.965600591,900.490866698,88,-82.9680825522
1.740000000000001,-1.93066921746,-0.0112942763358,0.0,6.14917767265,2.71273832553,0.0,-2.04634171638,-0.102773539731,-13.8734895042,-0.113356745303,28.8500729638,0.0,-0.239984571891,900.394254927,900.078305538,900.309480177,89,-83.1465215878
1.740000000000001,-1.9244045077,-0.000121018902297,0.0,0.0849768913048,2.61509519326,0.0,-1.97507106307,0.048696799535,-13.8049755658,-0.0956675317175,28.8310118647,0.0,-0.150905833529,899.840364142,900.729577669,900.18733813,90,-83.0068749807
1.740000000000001,-1.84997240739,-0.00944185416858,0.0,6.19240657387,2.64157690014,0.0,-1.94955430502,-0.0755277678226,-13.7965991888,-0.0430067910299,28.8349283208,0.0,0.363056302595,899.964523248,900.01945812,900.335934317,91,-82.9264523884
1.740000000000001,-1.88281982451,0.00202907811762,0.0,0.192487448555,2.62050459371,0.0,-1.95653988995,0.0956254958326,-13.7900416093,0.213393998386,28.8237115968,0.0,0.503903284783,899.523030308,900.580503275,900.010965433,92,-83.0000780257
1.740000000000001,-1.92666357266,-0.0132866644864,0.0,6.14967041276,2.66949614089,0.0,-2.01516104475,-0.106581186618,-13.8452498648,-0.151411933842,28.8238744382,0.0,0.0527848366644,899.616066005,899.563595629,899.60192606,93,-83.0623934937
1.740000000000001,-1.88677185579,-0.0110920497671,0.0,6.15601389026,2.62135952471,0.0,-1.95648598003,-0.10437482857,-13.7978965336,-0.168060778586,28.8487915295,0.0,0.573978439729,900.462272968,900.274131653,899.681879192,94,-82.9668454488
1.740000000000001,-1.88656478933,-0.0138063142513,0.0,6.12668267388,2.65650667981,0.0,-1.98352495758,-0.136817859987,-13.8247543918,-0.0589601792018,28.8544137822,0.0,-0.507994205543,900.730819785,899.496132496,900.190248727,95,-83.0411132612
1.740000000000001,-1.93317508889,-0.00236898983733,0.0,0.213945748241,2.62451784339,0.0,-1.98621596527,0.089387613385,-13.8067336308,0.142304688793,28.8060348915,0.0,2.09081674083,898.880739779,899.891356108,900.142521012,96,-83.1119593884
1.740000000000001,-1.84695250154,-0.0183978767839,0.0,6.08355622278,2.61520455878,0.0,-1.9295549246,-0.183895119763,-13.7855673485,-0.148307983468,28.8163457983,0.0,0.513314246029,899.396731683,900.032807675,900.527379905,97,-82.9780396648
1.560000000000001,-3.63161467808,0.0823658731215,0.0,6.14440890128,5.24918883485,0.0,-1.05499495724,0.232618282604,-17.8853349513,-0.165779671045,-15.4199160388,0.0,900.509543088,861.288043108,899.669224411,900.395778168,98,-78.0
9.35999999999989,150.0,44.9357903665,264.873395411,5.82117142683,3.8265517876,0.0,139.354753512,-34.3058524159,90.5263448219,0.0400888378629,-0.52559334332,0.0,900.079276075,900.725036086,899.682588076,899.999700526,99,-468.0
9.419999999999888,88.0281237614,-108.939427468,0.0,1.7432109845,4.55535027136,0.0,34.375456678,91.856155051,-64.3991724521,-0.654819710999,-0.502809411535,0.0,899.924806856,900.03560978,900.198474861,899.976760932,100,-471.0
8.579999999999906,-150.0,-112.761859838,78.3658968297,2.13578678765,2.53132800872,0.0,-33.6555431439,-19.0047752021,-6.09548614756,-0.351645625396,0.19680970123,0.0,900.220245879,900.160421171,899.989689189,899.696050717,101,-429.0
8.999999999999897,-150.0,3.15155794063,146.479628609,1.396899617,2.30123097654,0.0,-31.4434390566,-8.2225263697,-16.6684370154,0.372369151288,0.0825634322257,0.0,900.173644427,899.868376283,899.953128809,900.141615614,102,-450.0
5.939999999999961,-48.1548646302,65.7311612127,300.0,1.95806003557,1.45839399914,0.0,-35.4535376153,725.418702064,2041.9150909,0.478921056035,0.575160644844,0.0,900.418779187,900.625590384,899.627110833,899.863432674,103,-297.0
5.0399999999999805,150.0,150.0,300.0,0.925739902023,4.05555812722,0.0,41490.660389,43841.1131982,33510.1576708,0.241766163847,-0.425584705328,0.0,899.351293628,900.206013482,899.623917454,900.261218022,104,-252.0
8.219999999999914,-1.16422916397,-150.0,93.8728999562,3.68386877252,1.06494081271,0.0,-15.4832665135,-26.6054165089,-24.5104339946,-0.103180910134,0.357610709307,0.0,900.17373707,900.353590471,899.500534425,900.294688612,105,-411.0
8.759999999999902,26.3250224596,60.5532253235,300.0,1.51344977782,5.6570528288,0.0,8.74844796091,17.2926366779,122.392738471,0.32705271733,0.0293368576854,0.0,900.484783885,900.43693049,899.479717971,900.283251166,106,-438.0
10.019999999999875,54.9673608319,-128.3959506,26.9455240522,1.80781417374,5.69941721801,0.0,15.0252356312,14.2051259907,-36.1866540137,-0.62627678456,-0.467096344993,0.0,900.491922051,899.461576089,899.875247305,899.95609502,107,-501.0
7.679999999999924,-150.0,-9.05453362895,68.5576028004,5.06743718439,5.176765087,0.0,-33.8725081235,-9.33299009094,-42.0047562047,-0.223190660939,-28.8536601622,0.0,900.815983482,0.360540687156,899.860380867,900.145362416,108,-384.0
1.740000000000001,-7.0815325643,-0.0607226396474,0.0,0.527116656732,3.01624298459,0.0,-3.48267409456,-0.25881013793,-14.3533852888,0.585199548069,-28.814271445,0.0,899.309812146,0.0581590642432,899.826617045,899.988572081,109,-87.0
1.740000000000001,-7.06178047924,-0.0339568787622,0.0,0.201031657528,3.02567270953,0.0,-3.49855720937,-0.0913469376737,-14.535936948,0.0432317580853,-28.8273278454,0.0,899.763117177,-0.120630354692,899.616239296,899.568251559,110,-87.0
1.740000000000001,-7.03289456067,-0.000855943543842,0.0,6.07610905339,3.02141002424,0.0,-3.47656020236,-0.0348864428496,-14.545843582,-0.163844286975,-28.8433894637,0.0,900.310663561,0.22570642173,899.922769896,900.297869655,111,-87.0
